Frequency       Specific_Flux_Density
# Shifted to 64km/s   #mean in elliptical region shown in Corby et al. (2015), MNRAS
(MHz)	        (mJy_arcsec^{-2}) 

31517.62099232  0.00623532 
31518.62120632  0.08842632 
31519.62141932  0.06726032 
31520.62163332  0.04460932 
31521.62184632  0.02195732 
31522.62206032  0.00119532 
31523.62227332  -0.00371532 
31524.62248732  0.07576932 
31525.62270032  0.11733932 
31526.62291432  0.01439832 
31527.62312732  0.09226232 
31528.62334132  -0.00140132 
31529.62355432  -0.04361032 
31530.62181432  -0.04980332 
31531.62202832  -0.02529632 
31532.62224132  -0.05280932 
31533.62245532  -0.02150632 
31534.62266832  -0.07966432 
31535.62288232  -0.03077832 
31536.62309532  -0.00652032 
31537.62330932  -0.04320832 
31538.62352332  -0.00585232 
31539.62373632  -0.04659232 
31540.62395032  -0.05999732 
31541.62416332  -0.07693732 
31542.62437732  -0.11034532 
31543.62459032  0.00213832 
31544.62480432  -0.06414132 
31545.62306432  0.04097232 
31546.62327732  -0.03940732 
31547.62349132  -0.11589332 
31548.62370432  -0.01656232 
31549.62391832  -0.04484032 
31550.62413132  -0.10278032 
31551.62434532  0.02888932 
31552.62455832  0.00034432 
31553.62477232  0.00731432 
31554.62498532  -0.03959132 
31555.62519932  0.07052232 
31556.62541232  0.02510632 
31557.62562632  0.01623132 
31558.62584032  0.00216232 
31559.62605332  0.12784232 
31560.62431332  0.06126732 
31561.62452732  -0.01369732 
31562.62474032  0.00462832 
31563.62495432  0.04219632 
31564.62516732  0.01403432 
31565.62538132  0.08335532 
31566.62559432  0.03971332 
31567.62580832  -0.01169032 
31568.62602132  -0.06309332 
31569.62623532  0.07210232 
31570.62644832  0.03995632 
31571.62666232  -0.02017232 
31572.62687532  0.04371132 
31573.62708932  -0.00133532 
31574.62730232  0.02882032 
31575.62556232  0.09712532 
31576.62577632  0.05961932 
31577.62598932  0.05337132 
31578.62620332  0.13901432 
31579.62641732  0.15275632 
31580.62663032  0.15494032 
31581.62684432  0.16621332 
31582.62705732  0.28219432 
31583.62727132  0.24909432 
31584.62748432  0.13788332 
31585.62769832  0.09074432 
31586.62791132  0.06010532 
31587.62812532  0.11504932 
31588.62833832  0.02160532 
31589.62855232  0.02045332 
31590.62681232  0.00981932 
31591.62702532  0.06898132 
31592.62723932  0.03046832 
31593.62745232  0.01893532 
31594.62766632  0.02357332 
31595.62787932  -0.01377232 
31596.62809332  0.02142232 
31597.62830632  -0.03221532 
31598.62852032  -0.00192732 
31599.62873432  0.00159932 
31600.62894732  0.00919832 
31601.62916132  -0.02378732 
31602.62937432  0.03066132 
31603.62958832  -0.06258232 
31604.62980132  0.07285332 
31605.62806132  0.05452932 
31606.62827532  -0.09943232 
31607.62848832  -0.00387832 
31608.62870232  -0.03905432 
31609.62891532  -0.01701332 
31610.62912932  -0.07269432 
31611.62934232  -0.02826132 
31612.62955632  -0.07467732 
31613.62976932  -0.04365932 
31614.62998332  -0.02050232 
31615.63019632  -0.07702232 
31616.63041032  -0.08730632 
31617.63062332  -0.08391832 
31618.63083732  0.09332632 
31619.63105032  0.11653932 
31620.62931032  0.09973432 
31621.62952432  0.08293032 
31622.62973832  0.00071832 
31623.62995132  0.00305732 
31624.63016532  0.05450632 
31625.63037832  -0.00388232 
31626.63059232  0.07927832 
31627.63080532  -0.00789332 
31628.63101932  -0.04593232 
31629.63123232  0.08290432 
31630.63144632  0.05997332 
31631.63165932  0.03199932 
31632.63187332  0.04176732 
31633.63208632  0.05938332 
31634.63230032  -0.00072432 
31635.63056032  -0.00487532 
31636.63077332  -0.01391632 
31637.63098732  -0.01063232 
31638.63120032  0.00847032 
31639.63141432  0.04395032 
31640.63162732  0.01910232 
31641.63184132  -0.07357732 
31642.63205532  -0.00745432 
31643.63226832  -0.05824532 
31644.63248232  -0.00763532 
31645.63269532  0.00824332 
31646.63290932  -0.01029032 
31647.63312232  -0.03812932 
31648.63333632  0.01456532 
31649.63354932  0.06725832 
31650.63180932  -0.01200332 
31651.63202332  -0.01387732 
31652.63223632  -0.00625432 
31653.63245032  -0.10075432 
31654.63266332  -0.14195332 
31655.63287732  -0.00526632 
31656.63309032  0.00288432 
31657.63330432  -0.00379432 
31658.63351732  -0.06529032 
31659.63373132  -0.04481132 
31660.63394432  -0.00283132 
31661.63415832  -0.05460832 
31662.63437232  -0.00843032 
31663.63458532  -0.03504432 
31664.63479932  0.06067632 
31665.63305932  -0.01616232 
31666.63327232  0.04685032 
31667.63348632  -0.03265932 
31668.63369932  0.02568732 
31669.63391332  0.03434732 
31670.63412632  -0.06313932 
31671.63434032  0.03725632 
31672.63455332  0.05696332 
31673.63476732  0.00063832 
31674.63498032  -0.03717532 
31675.63519432  0.06567732 
31676.63540732  0.01939432 
31677.63562132  0.01147932 
31678.63583432  0.04061932 
31679.63604832  -0.01631032 
31680.63430832  0.04863532 
31681.63452132  0.00494332 
31682.63473532  0.04566632 
31683.63494832  0.06958632 
31684.63516232  0.05346732 
31685.63537632  0.06248532 
31686.63558932  0.01104032 
31687.63580332  0.08837432 
31688.63601632  0.11762132 
31689.63623032  0.08383232 
31690.63644332  0.14006232 
31691.63665732  0.06902532 
31692.63687032  0.02895732 
31693.63708432  -0.05914032 
31694.63729732  -0.09651632 
31695.63555732  -0.04026232 
31696.63577132  0.01599232 
31697.63598432  0.04687032 
31698.63619832  -0.00281332 
31699.63641132  -0.05100632 
31700.63662532  -0.07246132 
31701.63683832  0.00582332 
31702.63705232  0.01815732 
31703.63726532  -0.11938232 
31704.63747932  -0.02088932 
31705.63769332  -0.12444132 
31706.63790632  -0.06933032 
31707.63812032  -0.01422032 
31708.63833332  -0.06368232 
31709.63659332  -0.00269032 
31710.63680732  0.07266232 
31711.63702032  -0.05118032 
31712.63723432  -0.03909332 
31713.63744732  0.06926432 
31714.63766132  -0.00522932 
31715.63787432  -0.03363232 
31716.63808832  0.11075632 
31717.63830132  0.16058532 
31718.63851532  0.01239232 
31719.63872832  0.04356632 
31720.63894232  -0.04973732 
31721.63915532  0.10054632 
31722.63936932  -0.09207232 
31723.63958232  0.04805032 
31724.63784232  -0.06357532 
31725.63805632  -0.02858432 
31726.63827032  -0.01534932 
31727.63848332  -0.20011232 
31728.63869732  -0.07726032 
31729.63891032  0.07793832 
31730.63912432  -0.02175432 
31731.63933732  0.01660732 
31732.63955132  -0.07684732 
31733.63976432  -0.07974832 
31734.63997832  0.05114832 
31735.64019132  0.03772132 
31736.64040532  -0.07482632 
31737.64061832  -0.17849632 
31738.64083232  -0.00204432 
31739.63909232  0.06600332 
31740.63930532  0.10320532 
31741.63951932  0.02003932 
31742.63973232  -0.02020132 
31743.63994632  0.02112332 
31744.64015932  0.07802232 
31745.64037332  -0.04375732 
31746.64058632  -0.09897132 
31747.64080032  0.01605032 
31748.64101432  -0.06493532 
31749.64122732  0.02638032 
31750.64144132  -0.03324532 
31751.64165432  0.06852732 
31752.64186832  -0.00484532 
31753.64208132  -0.04811332 
31754.64034132  0.06843532 
31755.64055532  0.00324932 
31756.64076832  -0.05197432 
31757.64098232  0.04150132 
31758.64119532  -0.03778132 
31759.64140932  0.04323032 
31760.64162232  -0.10956132 
31761.64183632  -0.02893132 
31762.64204932  -0.10850832 
31763.64226332  -0.05002832 
31764.64247632  0.02894432 
31765.64269032  0.01483832 
31766.64290332  0.07633332 
31767.64311732  -0.00706432 
31768.64333132  -0.03668032 
31769.64159132  -0.03957332 
31770.64180432  -0.04393732 
31771.64201832  0.06012232 
31772.64223132  -0.12035632 
31773.64244532  -0.00387732 
31774.64265832  0.01012732 
31775.64287232  0.04705532 
31776.64308532  0.01545132 
31777.64329932  -0.00099632 
31778.64351232  -0.04017932 
31779.64372632  0.01496232 
31780.64393932  0.01236632 
31781.64415332  -0.07904032 
31782.64436632  -0.00267832 
31783.64458032  -0.04473332 
31784.64284032  0.02397932 
31785.64305332  0.00993632 
31786.64326732  -0.01516432 
31787.64348032  0.03403032 
31788.64369432  0.08450732 
31789.64390832  0.06507332 
31790.64412132  -0.03108732 
31791.64433532  -0.02028532 
31792.64454832  -0.11517632 
31793.64476232  -0.02305232 
31794.64497532  -0.00666732 
31795.64518932  -0.05365232 
31796.64540232  0.00345132 
31797.64561632  0.08279332 
31798.64582932  0.05618932 
31799.64408932  -0.03657632 
31800.64430332  -0.02951832 
31801.64451632  0.00797332 
31802.64473032  0.04448332 
31803.64494332  -0.07551832 
31804.64515732  -0.08743832 
31805.64537032  -0.01044832 
31806.64558432  -0.00288632 
31807.64579732  -0.05083932 
31808.64601132  0.02957132 
31809.64622532  -0.05433132 
31810.64643832  -0.04705932 
31811.64665232  0.00418332 
31812.64686532  -0.02538932 
31813.64707932  0.01027332 
31814.64533932  0.07772432 
31815.64555232  -0.00085432 
31816.64576632  0.07444032 
31817.64597932  0.03540132 
31818.64619332  0.03420232 
31819.64640632  0.01704932 
31820.64662032  0.06673232 
31821.64683332  0.04744732 
31822.64704732  -0.01470532 
31823.64726032  -0.06846732 
31824.64747432  0.02624832 
31825.64768732  0.02912732 
31826.64790132  0.02489032 
31827.64811432  0.02605132 
31828.64832832  0.00189632 
31829.64658832  0.06898432 
31830.64680132  0.06702132 
31831.64701532  -0.01068932 
31832.64722932  -0.06170232 
31833.64744232  -0.26215032 
31834.64765632  -0.12450332 
31835.64786932  0.01314632 
31836.64808332  0.06317932 
31837.64829632  0.03653832 
31838.64851032  0.09029232 
31839.64872332  -0.05051032 
31840.64893732  0.01395132 
31841.64915032  0.04621232 
31842.64936432  -0.03430932 
31843.64957732  0.00629632 
31844.64783732  -0.14009132 
31845.64805132  -0.07687232 
31846.64826432  -0.08608632 
31847.64847832  -0.01613432 
31848.64869132  0.05987532 
31849.64890532  0.03257432 
31850.64911832  -0.06134632 
31851.64933232  -0.03345532 
31852.64954632  -0.05682132 
31853.64975932  -0.04850732 
31854.64997332  0.09949832 
31855.65018632  -0.02093532 
31856.65040032  -0.05274732 
31857.65061332  0.01929132 
31858.65082732  -0.01230732 
31859.64908732  0.05513732 
31860.64930032  -0.04191932 
31861.64951432  0.03120832 
31862.64972732  -0.01903232 
31863.64994132  0.10548032 
31864.65015432  0.01316732 
31865.65036832  0.03957832 
31866.65058132  -0.02783332 
31867.65079532  0.02892632 
31868.65100832  0.01081932 
31869.65122232  -0.01325432 
31870.65143532  0.02154932 
31871.65164932  -0.09676232 
31872.65186332  0.02326932 
31873.65207632  -0.01451532 
31874.65033632  -0.00249732 
31875.65055032  0.05036032 
31876.65076332  0.01253832 
31877.65097732  0.02608732 
31878.65119032  0.02396032 
31879.65140432  0.03626832 
31880.65161732  -0.03612732 
31881.65183132  0.07490732 
31882.65204432  -0.04681232 
31883.65225832  -0.00335932 
31884.65247132  -0.02731132 
31885.65268532  0.03316332 
31886.65289832  0.08892032 
31887.65311232  0.02397932 
31888.65332532  -0.04799132 
31889.65158532  -0.02137332 
31890.65179932  -0.01583532 
31891.65201232  -0.10683332 
31892.65222632  -0.03320632 
31893.65243932  -0.04770032 
31894.65265332  0.07587632 
31895.65286732  0.01391732 
31896.65308032  0.03071632 
31897.65329432  0.02336332 
31898.65350732  0.06026632 
31899.65372132  -0.00363632 
31900.65393432  -0.08531032 
31901.65414832  0.03094732 
31902.65436132  0.03021932 
31903.65457532  -0.02273432 
31904.65283532  -0.01958332 
31905.65304832  0.03230132 
31906.65326232  -0.04411732 
31907.65347532  -0.00345932 
31908.65368932  0.02266532 
31909.65390232  0.07504732 
31910.65411632  -0.00773732 
31911.65432932  -0.06568132 
31912.65454332  -0.05587632 
31913.65475632  0.11951732 
31914.65497032  0.17385332 
31915.65518432  0.24260032 
31916.65539732  -0.04760832 
31917.65561132  -0.05869732 
31918.65582432  -0.00582532 
31919.65408432  -0.06359932 
31920.65429832  -0.05528032 
31921.65451132  -0.02984832 
31922.65472532  -0.02974132 
31923.65493832  -0.03672932 
31924.65515232  0.02605332 
31925.65536532  -0.00289932 
31926.65557932  0.02966632 
31927.65579232  0.06473132 
31928.65600632  -0.03511032 
31929.65621932  0.02873832 
31930.65643332  -0.01641932 
31931.65664632  -0.04407632 
31932.65686032  0.01449532 
31933.65707332  0.07070732 
31934.65533332  -0.04963332 
31935.65554732  -0.02208532 
31936.65576032  0.05550932 
31937.65597432  -0.04152432 
31938.65618832  0.02791332 
31939.65640132  -0.07093932 
31940.65661532  -0.02032932 
31941.65682832  0.09387432 
31942.65704232  0.00367032 
31943.65725532  -0.01235532 
31944.65746932  0.04185032 
31945.65768232  -0.05738032 
31946.65789632  0.01007932 
31947.65810932  0.00520032 
31948.65832332  0.01000532 
31949.65658332  -0.19230532 
31950.65679632  -0.06602432 
31951.65701032  -0.33890032 
31952.65722332  -0.09396632 
31953.65743732  -0.04066632 
31954.65765032  0.01190032 
31955.65786432  0.06999132 
31956.65807732  0.05494832 
31957.65829132  -0.03054932 
31958.65850532  -0.08844032 
31959.65871832  -0.01872532 
31960.65893232  0.03035332 
31961.65914532  0.00320932 
31962.65935932  0.00477132 
31963.65957232  0.01729132 
31964.65783232  0.11342532 
31965.65804632  0.00996732 
31966.65825932  0.05403632 
31967.65847332  0.04242332 
31968.65868632  0.07087732 
31969.65890032  0.03125832 
31970.65911332  0.05000732 
31971.65932732  -0.00848632 
31972.65954032  0.02267332 
31973.65975432  -0.06126532 
31974.65996732  -0.01106832 
31975.66018132  -0.01619632 
31976.66039432  -0.00927032 
31977.66060832  -0.02054832 
31978.66082232  0.02655032 
31979.65908232  0.02370832 
31980.65929532  -0.05918832 
31981.65950932  -0.03927632 
31982.65972232  0.00814732 
31983.65993632  -0.17400232 
31984.66014932  0.14811432 
31985.66036332  0.01607732 
31986.66057632  0.04039932 
31987.66079032  -0.05245532 
31988.66100332  0.01355132 
31989.66121732  0.07647232 
31990.66143032  0.01857032 
31991.66164432  -0.07161432 
31992.66185732  -0.01704532 
31993.66207132  0.01975232 
31994.66033132  -0.07526432 
31995.66054432  0.05683732 
31996.66075832  0.01452832 
31997.66097132  0.05581632 
31998.66118532  0.05646932 
31999.66139932  -0.01492132 
32000.66161232  -0.02444532 
32001.66182632  0.00497232 
32002.66203932  0.05586232 
32003.66225332  0.01285832 
32004.66246632  -0.04551832 
32005.66268032  -0.04041532 
32006.66289332  -0.04048032 
32007.66310732  0.03032732 
32008.66332032  -0.08501932 
32009.66158032  -0.04527932 
32010.66179432  -0.01723732 
32011.66200732  0.01256332 
32012.66222132  0.03697332 
32013.66243432  -0.01669132 
32014.66264832  -0.09119532 
32015.66286132  0.03173632 
32016.66307532  -0.02455432 
32017.66328832  0.02593232 
32018.66350232  0.04148732 
32019.66371532  0.01558532 
32020.66392932  -0.02947832 
32021.66414332  0.05654532 
32022.66435632  0.09137432 
32023.66457032  -0.02594832 
32024.66283032  0.04016532 
32025.66304332  0.03950632 
32026.66325732  0.00149732 
32027.66347032  0.01302732 
32028.66368432  -0.02401932 
32029.66389732  0.01084732 
32030.66411132  -0.00534132 
32031.66432432  0.04250232 
32032.66453832  0.07931832 
32033.66475132  -0.05796032 
32034.66496532  0.03564732 
32035.66517832  0.03435532 
32036.66539232  -0.07131632 
32037.66560532  0.03626332 
32038.66581932  -0.07565532 
32039.66407932  -0.00985832 
32040.66429232  -0.04949932 
32041.66450632  -0.13281332 
32042.66472032  0.05315632 
32043.66493332  -0.07818932 
32044.66514732  0.04215632 
32045.66536032  0.05542032 
32046.66557432  -0.02321832 
32047.66578732  0.02812432 
32048.66600132  0.05440132 
32049.66621432  0.00675632 
32050.66642832  0.00093832 
32051.66664132  0.07223332 
32052.66685532  -0.04026132 
32053.66706832  0.00945732 
32054.66532832  -0.05818532 
32055.66554232  -0.04572632 
32056.66575532  -0.08520132 
32057.66596932  0.04897732 
32058.66618232  0.06928732 
32059.66639632  0.07039632 
32060.66660932  -0.02228832 
32061.66682332  0.06464032 
32062.66703732  -0.00619032 
32063.66725032  -0.08701432 
32064.66746432  -0.05135932 
32065.66767732  0.05750232 
32066.66789132  0.00286932 
32067.66810432  -0.07858732 
32068.66831832  0.02538332 
32069.66657832  -0.03556032 
32070.66679132  0.03934032 
32071.66700532  -0.06878132 
32072.66721832  0.00007432 
32073.66743232  0.01409232 
32074.66764532  0.10539932 
32075.66785932  0.01276932 
32076.66807232  -0.01599032 
32077.66828632  -0.05042332 
32078.66849932  -0.02746032 
32079.66871332  -0.07692432 
32080.66892632  -0.07721532 
32081.66914032  -0.00809232 
32082.66935432  -0.00196732 
32083.66956732  -0.01864632 
32084.66782732  -0.05922132 
32085.66804132  0.02896232 
32086.66825432  -0.01158832 
32087.66846832  -0.01235632 
32088.66868132  0.02399032 
32089.66889532  0.01074332 
32090.66910832  0.02377332 
32091.66932232  0.03726932 
32092.66953532  -0.04460832 
32093.66974932  -0.01158732 
32094.66996232  0.02116232 
32095.67017632  -0.13415332 
32096.67038932  -0.03149332 
32097.67060332  0.04087532 
32098.67081632  0.03785532 
32099.66907632  0.00374632 
32100.66929032  -0.01530232 
32101.66950332  -0.01748032 
32102.66971732  0.05382132 
32103.66993032  -0.04126732 
32104.67014432  0.05978732 
32105.67035832  -0.02315832 
32106.67057132  0.02364932 
32107.67078532  0.01621432 
32108.67099832  -0.05731732 
32109.67121232  -0.08842732 
32110.67142532  -0.01180732 
32111.67163932  -0.03355432 
32112.67185232  0.04632832 
32113.67206632  -0.05186232 
32114.67032632  0.02919332 
32115.67053932  0.01789832 
32116.67075332  0.00947932 
32117.67096632  0.03578232 
32118.67118032  0.02195732 
32119.67139332  0.01887232 
32120.67160732  -0.04466232 
32121.67182032  -0.00817632 
32122.67203432  0.02813932 
32123.67224732  -0.00131532 
32124.67246132  0.01200832 
32125.67267532  0.05153332 
32126.67288832  -0.08168732 
32127.67310232  -0.03585832 
32128.67331532  -0.11844132 
32129.67157532  -0.06962132 
32130.67178932  -0.02242032 
32131.67200232  0.05919632 
32132.67221632  0.02636732 
32133.67242932  0.08052432 
32134.67264332  -0.05477032 
32135.67285632  -0.02025432 
32136.67307032  0.07828932 
32137.67328332  -0.00892332 
32138.67349732  -0.11377132 
32139.67371032  -0.06329732 
32140.67392432  -0.04381932 
32141.67413732  0.00811032 
32142.67435132  0.00182132 
32143.67456432  0.02486532 
32144.67282432  -0.02455132 
32145.67303832  0.04766532 
32146.67325232  -0.06836332 
32147.67346532  0.00340532 
32148.67367932  0.01616532 
32149.67389232  0.06542732 
32150.67410632  0.02193232 
32151.67431932  -0.06007232 
32152.67453332  -0.00234332 
32153.67474632  -0.02890932 
32154.67496032  0.02653432 
32155.67517332  0.03649932 
32156.67538732  -0.10189132 
32157.67560032  0.01966932 
32158.67581432  0.04058232 
32159.67407432  0.04803032 
32160.67428732  -0.07372732 
32161.67450132  -0.05758732 
32162.67471432  -0.05080632 
32163.67492832  0.02422232 
32164.67514132  -0.08959332 
32165.67535532  0.05406032 
32166.67556832  -0.00927832 
32167.67578232  -0.03071432 
32168.67599632  0.05107432 
32169.67620932  0.04270332 
32170.67642332  0.04019632 
32171.67663632  -0.06788832 
32172.67685032  0.03820432 
32173.67706332  -0.07825832 
32174.67532332  0.04259132 
32175.67553732  -0.08727232 
32176.67575032  -0.03904732 
32177.67596432  0.13475932 
32178.67617732  -0.03252732 
32179.67639132  -0.06629332 
32180.67660432  0.00698632 
32181.67681832  0.02281832 
32182.67703132  0.05085132 
32183.67724532  0.04570032 
32184.67745832  -0.01585732 
32185.67767232  -0.03529432 
32186.67788532  -0.06823832 
32187.67809932  0.02392332 
32188.67831332  -0.05762332 
32189.67657332  -0.01350732 
32190.67678632  0.01844732 
32191.67700032  0.01451032 
32192.67721332  0.04592632 
32193.67742732  0.04038932 
32194.67764032  0.02620232 
32195.67785432  0.03568032 
32196.67806732  -0.05185832 
32197.67828132  -0.01318632 
32198.67849432  -0.11132432 
32199.67870832  0.07614332 
32200.67892132  0.10298032 
32201.67913532  -0.01777932 
32202.67934832  -0.01374032 
32203.67956232  0.01571232 
32204.67782232  0.05166432 
32205.67803532  0.09638532 
32206.67824932  -0.03113132 
32207.67846232  0.00145432 
32208.67867632  -0.01345032 
32209.67889032  -0.06345532 
32210.67910332  0.00503332 
32211.67931732  -0.02969732 
32212.67953032  0.05615132 
32213.67974432  0.03626632 
32214.67995732  -0.03471632 
32215.68017132  -0.01930332 
32216.68038432  -0.00151132 
32217.68059832  -0.11724032 
32218.68081132  -0.08461332 
32219.67907132  -0.05198532 
32220.67928532  -0.08772032 
32221.67949832  0.00987332 
32222.67971232  -0.06441732 
32223.67992532  0.02864432 
32224.68013932  0.07834032 
32225.68035232  0.01165932 
32226.68056632  0.03546332 
32227.68077932  0.01629632 
32228.68099332  -0.04582232 
32229.68120632  -0.02402132 
32230.68142032  -0.01897932 
32231.68163432  0.00637132 
32232.68184732  0.00673932 
32233.68206132  0.07903332 
32234.68032132  -0.01155832 
32235.68053432  -0.00851332 
32236.68074832  0.11237132 
32237.68096132  -0.03985432 
32238.68117532  -0.03602532 
32239.68138832  0.11338932 
32240.68160232  0.06545032 
32241.68181532  -0.02063232 
32242.68202932  -0.05956832 
32243.68224232  -0.07386832 
32244.68245632  -0.05477732 
32245.68266932  0.05322232 
32246.68288332  -0.02236932 
32247.68309632  -0.00478532 
32248.68331032  -0.03555632 
32249.68157032  -0.02090432 
32250.68178332  0.06199432 
32251.68199732  0.06141032 
32252.68221132  0.09667132 
32253.68242432  -0.03199932 
32254.68263832  -0.05973732 
32255.68285132  0.03199232 
32256.68306532  -0.05523932 
32257.68327832  0.02909932 
32258.68349232  0.02439032 
32259.68370532  0.10937032 
32260.68391932  -0.02803132 
32261.68413232  0.00452232 
32262.68434632  0.04594032 
32263.68455932  -0.01188432 
32264.68281932  0.00108732 
32265.68303332  -0.05987932 
32266.68324632  0.06870732 
32267.68346032  0.03963932 
32268.68367332  0.01809832 
32269.68388732  -0.04247832 
32270.68410032  -0.03066432 
32271.68431432  0.03618832 
32272.68452832  0.02736432 
32273.68474132  -0.10289332 
32274.68495532  0.04194832 
32275.68516832  -0.02055232 
32276.68538232  -0.03084532 
32277.68559532  0.03918132 
32278.68580932  -0.04820032 
32279.68406932  -0.03730832 
32280.68428232  0.01947332 
32281.68449632  0.01386032 
32282.68470932  0.09213932 
32283.68492332  0.01142932 
32284.68513632  0.06058232 
32285.68535032  -0.05965432 
32286.68556332  -0.01130532 
32287.68577732  -0.05582932 
32288.68599032  -0.06712032 
32289.68620432  0.00114032 
32290.68641732  0.03247332 
32291.68663132  0.02321832 
32292.68684532  -0.06021432 
32293.68705832  -0.02242932 
32294.68531832  0.05647032 
32295.68553232  0.02546932 
32296.68574532  0.03929232 
32297.68595932  -0.10925032 
32298.68617232  -0.00590732 
32299.68638632  0.04366132 
32300.68659932  0.00796932 
32301.68681332  -0.03502032 
32302.68702632  -0.04396032 
32303.68724032  0.06200732 
32304.68745332  -0.12885832 
32305.68766732  0.06598932 
32306.68788032  0.04736632 
32307.68809432  0.02570332 
32308.68830732  -0.02048032 
32309.68656732  -0.04283432 
32310.68678132  -0.01746032 
32311.68699432  0.03103232 
32312.68720832  -0.03287032 
32313.68742132  -0.02266532 
32314.68763532  0.01070932 
32315.68784932  0.05302032 
32316.68806232  0.03979232 
32317.68827632  -0.02750732 
32318.68848932  0.00284232 
32319.68870332  0.00741332 
32320.68891632  0.01738732 
32321.68913032  0.01560032 
32322.68934332  0.02834432 
32323.68955732  0.01015332 
32324.68781732  -0.00084332 
32325.68803032  -0.05125632 
32326.68824432  -0.00655232 
32327.68845732  0.01609632 
32328.68867132  -0.00688432 
32329.68888432  -0.03789532 
32330.68909832  0.12725932 
32331.68931132  -0.07882832 
32332.68952532  -0.05962232 
32333.68973832  -0.04206732 
32334.68995232  -0.03679532 
32335.69016632  0.07017232 
32336.69037932  0.01426332 
32337.69059332  -0.04635432 
32338.69080632  0.09896632 
32339.68906632  -0.03785332 
32340.68928032  0.06217932 
32341.68949332  0.06361332 
32342.68970732  0.07706232 
32343.68992032  -0.03720432 
32344.69013432  -0.04364932 
32345.69034732  0.00050532 
32346.69056132  -0.00508932 
32347.69077432  -0.01068332 
32348.69098832  -0.02402132 
32349.69120132  0.03865832 
32350.69141532  -0.07603432 
32351.69162832  -0.05805432 
32352.69184232  -0.00389232 
32353.69205532  0.03528132 
32354.69031532  -0.09841132 
32355.69052932  -0.03986732 
32356.69074232  -0.00086732 
32357.69095632  0.02890732 
32358.69117032  0.03395832 
32359.69138332  -0.00469532 
32360.69159732  -0.00763632 
32361.69181032  -0.01142332 
32362.69202432  0.06333532 
32363.69223732  -0.03324932 
32364.69245132  -0.00891532 
32365.69266432  0.01855432 
32366.69287832  -0.00534532 
32367.69309132  0.02515232 
32368.69330532  0.01488732 
32369.69156532  -0.08463932 
32370.69177832  -0.10243932 
32371.69199232  -0.23166132 
32372.69220532  -0.08159032 
32373.69241932  -0.06033732 
32374.69263232  -0.03007332 
32375.69284632  -0.03954532 
32376.69305932  0.05257132 
32377.69327332  -0.00023432 
32378.69348732  0.09173732 
32379.69370032  -0.02805432 
32380.69391432  -0.02248532 
32381.69412732  0.01649632 
32382.69434132  -0.04385132 
32383.69455432  0.01962832 
32384.69281432  0.03482232 
32385.69302832  -0.01493332 
32386.69324132  0.01726832 
32387.69345532  -0.00756732 
32388.69366832  0.00580632 
32389.69388232  -0.02651232 
32390.69409532  0.02476932 
32391.69430932  0.04580532 
32392.69452232  -0.05278732 
32393.69473632  0.02086732 
32394.69494932  -0.06158332 
32395.69516332  -0.04493032 
32396.69537632  0.08627532 
32397.69559032  0.24698432 
32398.69580432  0.62195232 
32399.69406432  0.74609032 
32400.69427732  0.05772032 
32401.69449132  0.01130832 
32402.69470432  -0.10849332 
32403.69491832  -0.05936632 
32404.69513132  0.03111932 
32405.69534532  0.04621332 
32406.69555832  0.01676532 
32407.69577232  0.01534032 
32408.69598532  0.00899932 
32409.69619932  0.05125832 
32410.69641232  0.02936432 
32411.69662632  -0.00084832 
32412.69683932  -0.01457832 
32413.69705332  -0.07560132 
32414.69531332  0.04248032 
32415.69552632  -0.03694732 
32416.69574032  0.02798732 
32417.69595332  -0.00378732 
32418.69616732  -0.05397132 
32419.69638132  -0.00285132 
32420.69659432  0.01907932 
32421.69680832  0.02950632 
32422.69702132  -0.01641632 
32423.69723532  -0.01528632 
32424.69744832  -0.02030032 
32425.69766232  0.07627232 
32426.69787532  0.00015632 
32427.69808932  0.05864832 
32428.69830232  -0.03260932 
32429.69656232  0.01903532 
32430.69677632  0.03019532 
32431.69698932  0.00955932 
32432.69720332  0.02563532 
32433.69741632  0.03724532 
32434.69763032  0.10243332 
32435.69784332  -0.02155432 
32436.69805732  -0.03817332 
32437.69827032  0.04679232 
32438.69848432  -0.00652232 
32439.69869732  -0.04173232 
32440.69891132  -0.14382832 
32441.69912532  -0.06882032 
32442.69933832  0.05048432 
32443.69955232  -0.01004032 
32444.69781232  0.04573332 
32445.69802532  0.04345532 
32446.69823932  -0.04656132 
32447.69845232  -0.07936732 
32448.69866632  -0.13305132 
32449.69887932  -0.04114932 
32450.69909332  -0.03104932 
32451.69930632  -0.02094832 
32452.69952032  0.01132832 
32453.69973332  -0.06239832 
32454.69994732  -0.09728532 
32455.70016032  0.03704132 
32456.70037432  0.03080532 
32457.70058732  -0.08627932 
32458.70080132  -0.03603632 
32459.69906132  0.02159332 
32460.69927432  -0.05180832 
32461.69948832  -0.00545432 
32462.69970232  0.05835032 
32463.69991532  0.13478932 
32464.70012932  0.16660232 
32465.70034232  0.19096132 
32466.70055632  0.36635432 
32467.70076932  0.63206732 
32468.70098332  0.60002232 
32469.70119632  0.41453432 
32470.70141032  0.27249832 
32471.70162332  0.05692132 
32472.70183732  -0.03954232 
32473.70205032  0.01992432 
32474.70031032  0.00639932 
32475.70052432  -0.00712932 
32476.70073732  0.05856332 
