Frequency             Specific_Flux_Density
# Shifted to 64km/s   #mean in elliptical region shown in Corby et al. (2015), MNRAS
(MHz)	              (mJy_arcsec^{-2}) 

30137.50605132  0.08507132 
30138.50626532  0.03460132 
30139.50647832  0.04999832 
30140.50669232  0.00378232 
30141.50690532  0.02833632 
30142.50711932  0.08083032 
30143.50733232  0.08183532 
30144.50754632  0.03307632 
30145.50775932  -0.05661232 
30146.50797332  -0.06784232 
30147.50818632  0.05344632 
30148.50840032  0.06789832 
30149.50861332  0.07497732 
30150.50882732  0.10048232 
30151.50708732  0.02313332 
30152.50730132  0.04451232 
30153.50751432  0.17446832 
30154.50772832  0.10258532 
30155.50794132  0.06635432 
30156.50815532  0.16347432 
30157.50836832  0.31777532 
30158.50858232  -0.04507432 
30159.50879532  0.01421432 
30160.50900932  -0.10869132 
30161.50922232  -0.12808232 
30162.50943632  -0.07732832 
30163.50964932  -0.02627732 
30164.50986332  0.02022432 
30165.51007632  -0.05160832 
30166.50833632  0.01845632 
30167.50855032  -0.01998132 
30168.50876332  0.03431532 
30169.50897732  -0.07324332 
30170.50919032  -0.02820632 
30171.50940432  -0.06587032 
30172.50961832  0.02568332 
30173.50983132  0.02413732 
30174.51004532  0.04795732 
30175.51025832  0.00889032 
30176.51047232  -0.08791032 
30177.51068532  -0.07765732 
30178.51089932  -0.00077732 
30179.51111232  -0.01183832 
30180.51132632  -0.00539232 
30181.50958632  -0.00414732 
30182.50979932  0.07373132 
30183.51001332  -0.00206532 
30184.51022632  0.01907332 
30185.51044032  0.05983932 
30186.51065332  -0.08616432 
30187.51086732  0.05918332 
30188.51108032  0.02417432 
30189.51129432  0.03579732 
30190.51150732  -0.07081532 
30191.51172132  -0.01228432 
30192.51193532  -0.01428432 
30193.51214832  -0.01705632 
30194.51236232  0.01417132 
30195.51257532  0.06444532 
30196.51083532  -0.01744932 
30197.51104932  -0.07602232 
30198.51126232  -0.03422332 
30199.51147632  -0.10192032 
30200.51168932  -0.06457832 
30201.51190332  0.02236932 
30202.51211632  -0.04485932 
30203.51233032  0.00849232 
30204.51254332  0.05010832 
30205.51275732  -0.00922132 
30206.51297032  -0.00396132 
30207.51318432  -0.03853132 
30208.51339732  0.09529832 
30209.51361132  -0.13497732 
30210.51382432  0.09641132 
30211.51208432  0.00481632 
30212.51229832  0.01366132 
30213.51251132  0.07362932 
30214.51272532  0.10014332 
30215.51293932  0.12483032 
30216.51315232  0.02653232 
30217.51336632  0.07212232 
30218.51357932  0.09820232 
30219.51379332  0.00720732 
30220.51400632  -0.08796732 
30221.51422032  0.02786832 
30222.51443332  -0.10018832 
30223.51464732  0.00852232 
30224.51486032  -0.00400832 
30225.51507432  -0.00975832 
30226.51333432  -0.07364432 
30227.51354732  0.10539232 
30228.51376132  -0.10248932 
30229.51397432  -0.05075932 
30230.51418832  -0.08348932 
30231.51440132  0.04211732 
30232.51461532  0.07236932 
30233.51482832  0.02034632 
30234.51504232  -0.00036632 
30235.51525632  0.08238232 
30236.51546932  -0.07612932 
30237.51568332  -0.02912532 
30238.51589632  -0.00116032 
30239.51611032  0.05519932 
30240.51632332  0.06530032 
30241.51458332  0.07540232 
30242.51479732  -0.00669232 
30243.51501032  0.08248732 
30244.51522432  -0.00829032 
30245.51543732  -0.04643732 
30246.51565132  -0.11340832 
30247.51586432  0.03715632 
30248.51607832  -0.05537432 
30249.51629132  -0.01848632 
30250.51650532  0.03009432 
30251.51671832  -0.00396232 
30252.51693232  -0.01221632 
30253.51714532  -0.09663032 
30254.51735932  -0.02013532 
30255.51757332  -0.02291432 
30256.51583332  -0.00007032 
30257.51604632  -0.06788932 
30258.51626032  0.01004032 
30259.51647332  0.00161432 
30260.51668732  0.09406932 
30261.51690032  -0.02054232 
30262.51711432  0.12656432 
30263.51732732  0.07419732 
30264.51754132  -0.02406032 
30265.51775432  0.01065932 
30266.51796832  -0.02362732 
30267.51818132  0.01886232 
30268.51839532  0.08751932 
30269.51860832  0.05138232 
30270.51882232  -0.04937332 
30271.51708232  -0.00473832 
30272.51729532  -0.05106532 
30273.51750932  -0.02332932 
30274.51772232  -0.09500832 
30275.51793632  -0.17263132 
30276.51815032  0.04509132 
30277.51836332  -0.05297232 
30278.51857732  -0.01329032 
30279.51879032  -0.14038332 
30280.51900432  0.02984632 
30281.51921732  -0.04731832 
30282.51943132  -0.01799632 
30283.51964432  -0.04198132 
30284.51985832  0.01430332 
30285.52007132  -0.00040532 
30286.51833132  0.10436132 
30287.51854532  0.05746432 
30288.51875832  0.01056732 
30289.51897232  0.02242432 
30290.51918532  0.02455232 
30291.51939932  0.10355032 
30292.51961232  0.00915032 
30293.51982632  0.07613032 
30294.52003932  0.00928232 
30295.52025332  0.07095332 
30296.52046632  0.04926632 
30297.52068032  -0.04595732 
30298.52089432  0.00035832 
30299.52110732  0.08652432 
30300.52132132  0.01900532 
30301.51958132  0.03411332 
30302.51979432  -0.09505132 
30303.52000832  -0.01637832 
30304.52022132  -0.01741832 
30305.52043532  0.01376532 
30306.52064832  0.28503632 
30307.52086232  4.41452832 
30308.52107532  6.09823832 
30309.52128932  0.10003532 
30310.52150232  0.01302032 
30311.52171632  0.08252232 
30312.52192932  -0.03714432 
30313.52214332  -0.03659032 
30314.52235632  0.01675932 
30315.52257032  0.02435132 
30316.52083032  -0.00147132 
30317.52104332  -0.06117532 
30318.52125732  -0.10412232 
30319.52147132  0.09957432 
30320.52168432  0.02125232 
30321.52189832  0.03578132 
30322.52211132  0.01808632 
30323.52232532  -0.07831732 
30324.52253832  -0.03901332 
30325.52275232  0.01694232 
30326.52296532  -0.03354232 
30327.52317932  0.00662332 
30328.52339232  -0.07712732 
30329.52360632  -0.08164332 
30330.52381932  -0.01706732 
30331.52207932  0.03715532 
30332.52229332  0.01126132 
30333.52250632  -0.00727132 
30334.52272032  -0.03414932 
30335.52293332  -0.02721432 
30336.52314732  -0.00959132 
30337.52336032  0.04340832 
30338.52357432  0.01596732 
30339.52378832  -0.03858132 
30340.52400132  -0.02552032 
30341.52421532  -0.03990232 
30342.52442832  -0.06371632 
30343.52464232  0.00687332 
30344.52485532  -0.07704732 
30345.52506932  -0.01650232 
30346.52332932  -0.02509832 
30347.52354232  -0.02353832 
30348.52375632  0.07110332 
30349.52396932  0.03699532 
30350.52418332  0.02969432 
30351.52439632  -0.03887732 
30352.52461032  0.02997632 
30353.52482332  0.04602332 
30354.52503732  0.02115232 
30355.52525032  -0.07549832 
30356.52546432  0.02135932 
30357.52567732  0.03122732 
30358.52589132  0.02244832 
30359.52610532  0.01430332 
30360.52631832  0.00299832 
30361.52457832  0.04875132 
30362.52479232  0.06663232 
30363.52500532  0.00777632 
30364.52521932  0.08802232 
30365.52543232  0.04983132 
30366.52564632  0.09707332 
30367.52585932  0.09336132 
30368.52607332  0.04061732 
30369.52628632  -0.01212932 
30370.52650032  0.06252132 
30371.52671332  0.05127832 
30372.52692732  0.08578832 
30373.52714032  -0.04008732 
30374.52735432  -0.08808532 
30375.52756732  0.06013632 
30376.52582732  0.02086332 
30377.52604132  -0.00722032 
30378.52625432  -0.05549732 
30379.52646832  -0.07591732 
30380.52668132  -0.13439032 
30381.52689532  -0.05788832 
30382.52710932  -0.00732432 
30383.52732232  0.04307032 
30384.52753632  -0.07947132 
30385.52774932  -0.01142832 
30386.52796332  -0.04433832 
30387.52817632  -0.05797832 
30388.52839032  -0.00287432 
30389.52860332  -0.01595532 
30390.52881732  -0.05244532 
30391.52707732  0.01276432 
30392.52729032  0.02057832 
30393.52750432  -0.00518532 
30394.52771732  0.01048332 
30395.52793132  0.05490432 
30396.52814432  -0.04582332 
30397.52835832  -0.00118832 
30398.52857132  0.08347532 
30399.52878532  -0.06669232 
30400.52899832  -0.00703332 
30401.52921232  -0.01878932 
30402.52942632  0.04481332 
30403.52963932  -0.01335932 
30404.52985332  -0.05624632 
30405.53006632  -0.00956632 
30406.52832632  0.02323732 
30407.52854032  0.06995332 
30408.52875332  -0.05459432 
30409.52896732  0.01023532 
30410.52918032  0.08655832 
30411.52939432  -0.01365632 
30412.52960732  0.03842632 
30413.52982132  -0.02813732 
30414.53003432  -0.03159632 
30415.53024832  0.00199832 
30416.53046132  0.03559232 
30417.53067532  -0.03294332 
30418.53088832  0.01700032 
30419.53110232  0.00053332 
30420.53131532  -0.00544532 
30421.52957532  -0.05530432 
30422.52978932  -0.01084732 
30423.53000232  -0.01318132 
30424.53021632  0.07173932 
30425.53043032  -0.06291732 
30426.53064332  -0.01790432 
30427.53085732  -0.12700632 
30428.53107032  -0.08848632 
30429.53128432  0.09690032 
30430.53149732  0.24361432 
30431.53171132  0.00680432 
30432.53192432  -0.08813532 
30433.53213832  0.12119032 
30434.53235132  0.00302532 
30435.53256532  0.05128832 
30436.53082532  -0.04637632 
30437.53103832  -0.03287532 
30438.53125232  0.00864732 
30439.53146532  0.06675632 
30440.53167932  0.09371432 
30441.53189232  0.08785732 
30442.53210632  0.00034932 
30443.53231932  -0.00998132 
30444.53253332  -0.04380532 
30445.53274732  0.03135432 
30446.53296032  0.10992032 
30447.53317432  -0.03240532 
30448.53338732  -0.04385132 
30449.53360132  -0.10664232 
30450.53381432  -0.08178432 
30451.53207432  -0.10186532 
30452.53228832  -0.12983632 
30453.53250132  -0.04019232 
30454.53271532  0.04611032 
30455.53292832  -0.02195732 
30456.53314232  0.04591132 
30457.53335532  0.04051132 
30458.53356932  0.00768032 
30459.53378232  0.01199532 
30460.53399632  -0.00710632 
30461.53420932  0.17757932 
30462.53442332  0.01632032 
30463.53463632  -0.01697332 
30464.53485032  0.02788932 
30465.53311032  -0.00977932 
30466.53332432  -0.03756132 
30467.53353732  -0.06777132 
30468.53375132  0.05610032 
30469.53396432  -0.03918432 
30470.53417832  0.06625532 
30471.53439132  0.03580432 
30472.53460532  0.01685732 
30473.53481832  0.09065632 
30474.53503232  0.00520432 
30475.53524532  0.03064432 
30476.53545932  0.04574332 
30477.53567232  0.01663832 
30478.53588632  -0.00649532 
30479.53609932  -0.00433132 
30480.53435932  -0.02430032 
30481.53457332  -0.08202132 
30482.53478632  -0.00567532 
30483.53500032  -0.02252832 
30484.53521332  -0.00202132 
30485.53542732  -0.03980832 
30486.53564132  -0.04470732 
30487.53585432  -0.02442832 
30488.53606832  -0.06681732 
30489.53628132  0.00889532 
30490.53649532  0.02022932 
30491.53670832  -0.03109732 
30492.53692232  -0.01491332 
30493.53713532  -0.02444732 
30494.53734932  -0.07928132 
30495.53560932  0.00794932 
30496.53582232  0.03874332 
30497.53603632  0.06953732 
30498.53624932  0.38995532 
30499.53646332  0.55069732 
30500.53667632  0.50162032 
30501.53689032  0.25181132 
30502.53710332  0.04587032 
30503.53731732  0.13979932 
30504.53753032  0.01599632 
30505.53774432  0.11762532 
30506.53795732  0.12206832 
30507.53817132  0.05227932 
30508.53838532  -0.00369932 
30509.53859832  0.08966832 
30510.53685832  0.04646132 
30511.53707232  0.03597832 
30512.53728532  0.19741832 
30513.53749932  0.26557532 
30514.53771232  0.05608432 
30515.53792632  -0.02621632 
30516.53813932  0.04615832 
30517.53835332  0.07726132 
30518.53856632  0.08393632 
30519.53878032  0.02816132 
30520.53899332  0.07034532 
30521.53920732  0.06514232 
30522.53942032  -0.03687932 
30523.53963432  0.01177932 
30524.53984732  0.11094932 
30525.53810732  0.05657932 
30526.53832132  -0.04260232 
30527.53853432  -0.13379532 
30528.53874832  -0.01218732 
30529.53896232  -0.01605932 
30530.53917532  -0.03452932 
30531.53938932  0.00975032 
30532.53960232  -0.04292532 
30533.53981632  0.08093332 
30534.54002932  0.00106732 
30535.54024332  0.13726232 
30536.54045632  0.77980132 
30537.54067032  1.57695732 
30538.54088332  0.53162832 
30539.54109732  0.05522032 
30540.53935732  -0.01173232 
30541.53957032  -0.14501832 
30542.53978432  0.02633932 
30543.53999732  0.02161832 
30544.54021132  0.01689832 
30545.54042432  0.01679932 
30546.54063832  -0.05311932 
30547.54085132  -0.00067832 
30548.54106532  -0.06525132 
30549.54127932  -0.00621832 
30550.54149232  -0.03806832 
30551.54170632  0.05439332 
30552.54191932  0.00236532 
30553.54213332  0.00864532 
30554.54234632  -0.10374732 
30555.54060632  -0.01445732 
30556.54082032  -0.06913332 
30557.54103332  -0.04613332 
30558.54124732  -0.02426232 
30559.54146032  -0.04967732 
30560.54167432  -0.10851032 
30561.54188732  -0.01946032 
30562.54210132  -0.01376932 
30563.54231432  0.05933232 
30564.54252832  -0.02350032 
30565.54274132  0.06859832 
30566.54295532  0.00733832 
30567.54316832  0.09562132 
30568.54338232  0.04721532 
30569.54359532  0.01997832 
30570.54185532  0.07255332 
30571.54206932  -0.02514732 
30572.54228332  -0.05387932 
30573.54249632  -0.00814632 
30574.54271032  -0.02054032 
30575.54292332  0.07233732 
30576.54313732  0.00668032 
30577.54335032  0.02338132 
30578.54356432  0.07651532 
30579.54377732  0.02419532 
30580.54399132  0.03722332 
30581.54420432  0.01179932 
30582.54441832  0.08766732 
30583.54463132  0.04952232 
30584.54484532  0.02790532 
30585.54310532  0.03557532 
30586.54331832  0.10320332 
30587.54353232  -0.01435732 
30588.54374532  -0.03621432 
30589.54395932  -0.04943832 
30590.54417232  -0.12410132 
30591.54438632  0.04452232 
30592.54460032  0.06432132 
30593.54481332  0.01000532 
30594.54502732  -0.06753232 
30595.54524032  -0.06248632 
30596.54545432  -0.03646732 
30597.54566732  -0.03778332 
30598.54588132  -0.10029132 
30599.54609432  0.05609632 
30600.54435432  -0.00137432 
30601.54456832  -0.05884332 
30602.54478132  0.00696132 
30603.54499532  0.04247132 
30604.54520832  0.01786532 
30605.54542232  0.39279532 
30606.54563532  0.89015732 
30607.54584932  0.49514432 
30608.54606232  0.10854132 
30609.54627632  0.00851932 
30610.54648932  -0.00592632 
30611.54670332  -0.01327932 
30612.54691732  0.00360732 
30613.54713032  0.03588532 
30614.54734432  -0.02697532 
30615.54560432  -0.07718932 
30616.54581732  -0.06671732 
30617.54603132  -0.04928632 
30618.54624432  0.01351632 
30619.54645832  0.02183732 
30620.54667132  0.03140832 
30621.54688532  -0.05340132 
30622.54709832  -0.01048132 
30623.54731232  -0.01856132 
30624.54752532  0.01122132 
30625.54773932  0.04100332 
30626.54795232  -0.06637132 
30627.54816632  -0.03203732 
30628.54837932  0.00106932 
30629.54859332  -0.00745532 
30630.54685332  0.04252432 
30631.54706632  0.01841632 
30632.54728032  -0.01664332 
30633.54749332  -0.09310732 
30634.54770732  -0.06399532 
30635.54792132  0.02237732 
30636.54813432  0.07384032 
30637.54834832  -0.00666132 
30638.54856132  -0.08370432 
30639.54877532  -0.01738932 
30640.54898832  -0.09249832 
30641.54920232  -0.10086832 
30642.54941532  0.07712832 
30643.54962932  0.93359132 
30644.54984232  0.20484932 
30645.54810232  -0.01229132 
30646.54831632  -0.13301032 
30647.54852932  -0.04025632 
30648.54874332  0.03841332 
30649.54895632  -0.01494332 
30650.54917032  0.01240732 
30651.54938332  -0.04035732 
30652.54959732  0.08235632 
30653.54981032  -0.01791132 
30654.55002432  -0.00269432 
30655.55023832  0.01376932 
30656.55045132  -0.05741432 
30657.55066532  0.02356132 
30658.55087832  0.06029732 
30659.55109232  0.03741632 
30660.54935232  -0.04954232 
30661.54956532  0.03350932 
30662.54977932  -0.00708632 
30663.54999232  0.02994932 
30664.55020632  0.02519832 
30665.55041932  -0.00898732 
30666.55063332  0.00583332 
30667.55084632  -0.09611432 
30668.55106032  -0.02470532 
30669.55127332  -0.00034332 
30670.55148732  0.24995532 
30671.55170032  -0.05671032 
30672.55191432  0.09451932 
30673.55212732  -0.07057332 
30674.55234132  0.04415132 
30675.55060132  -0.05293432 
30676.55081532  0.10774332 
30677.55102832  0.09536532 
30678.55124232  -0.02006032 
30679.55145532  -0.05149732 
30680.55166932  -0.06305332 
30681.55188232  0.03097432 
30682.55209632  0.08251532 
30683.55230932  0.01760632 
30684.55252332  0.03741032 
30685.55273632  0.01944432 
30686.55295032  -0.10501032 
30687.55316332  0.00140332 
30688.55337732  0.02969932 
30689.55359032  -0.04062132 
30690.55185032  0.01196332 
30691.55206432  -0.02762032 
30692.55227732  -0.00714032 
30693.55249132  0.12690832 
30694.55270432  0.10757132 
30695.55291832  0.05500832 
30696.55313232  -0.00235832 
30697.55334532  -0.07504632 
30698.55355932  -0.05188932 
30699.55377232  -0.05157732 
30700.55398632  0.00425032 
30701.55419932  -0.10306832 
30702.55441332  -0.00981132 
30703.55462632  0.00869732 
30704.55484032  -0.02396332 
30705.55310032  0.02503432 
30706.55331332  0.14765032 
30707.55352732  0.07365432 
30708.55374032  -0.09854332 
30709.55395432  -0.02290332 
30710.55416732  -0.09447832 
30711.55438132  -0.11237932 
30712.55459432  -0.06876332 
30713.55480832  -0.05665232 
30714.55502132  -0.18707632 
30715.55523532  -0.01448032 
30716.55544832  -0.10782432 
30717.55566232  -0.05210432 
30718.55587632  -0.03120332 
30719.55608932  0.08656632 
30720.55434932  0.02385532 
30721.55456332  0.09326732 
30722.55477632  0.13695832 
30723.55499032  0.16069732 
30724.55520332  0.03766932 
30725.55541732  0.05585032 
30726.55563032  -0.03312032 
30727.55584432  -0.06595232 
30728.55605732  0.07933432 
30729.55627132  0.02238432 
30730.55648432  0.07730432 
30731.55669832  0.03263532 
30732.55691132  0.06681732 
30733.55712532  0.02884532 
30734.55733832  0.05521832 
30735.55559832  0.13567632 
30736.55581232  0.16718532 
30737.55602532  -0.01216432 
30738.55623932  0.00663832 
30739.55645332  0.03645732 
30740.55666632  -0.12243232 
30741.55688032  -0.02956132 
30742.55709332  -0.05267632 
30743.55730732  -0.09495932 
30744.55752032  -0.08868632 
30745.55773432  -0.05506032 
30746.55794732  -0.03407632 
30747.55816132  -0.02244532 
30748.55837432  0.14678332 
30749.55858832  0.04425232 
30750.55684832  0.16521132 
30751.55706132  0.79737232 
30752.55727532  0.41544232 
30753.55748832  0.03351032 
30754.55770232  -0.02405332 
30755.55791532  -0.03893532 
30756.55812932  -0.00905232 
30757.55834232  -0.03517732 
30758.55855632  0.03472032 
30759.55877032  -0.04532332 
30760.55898332  0.05345832 
30761.55919732  0.01382732 
30762.55941032  -0.04532432 
30763.55962432  -0.04104232 
