Frequency       Specific_Flux_Density
# Shifted to 64km/s   #mean in elliptical region shown in Corby et al. (2015), MNRAS
(MHz)	        (mJy_arcsec^{-2}) 

31870.65143532  0.02108732 
31871.65164932  0.06058932 
31872.65186332  -0.06329732 
31873.65207632  0.01185332 
31874.65033632  -0.02065832 
31875.65055032  -0.02863932 
31876.65076332  -0.04636532 
31877.65097732  -0.04915532 
31878.65119032  -0.01351132 
31879.65140432  0.02849732 
31880.65161732  0.03724932 
31881.65183132  0.03475632 
31882.65204432  0.08872532 
31883.65225832  0.06334632 
31884.65247132  0.09365832 
31885.65268532  0.03136832 
31886.65289832  0.03593132 
31887.65311232  -0.06457232 
31888.65332532  0.08153432 
31889.65158532  0.02154732 
31890.65179932  -0.04889332 
31891.65201232  0.05582032 
31892.65222632  0.10285932 
31893.65243932  -0.03894232 
31894.65265332  -0.01405632 
31895.65286732  -0.03895832 
31896.65308032  0.26825232 
31897.65329432  0.21994032 
31898.65350732  0.00819732 
31899.65372132  -0.08776832 
31900.65393432  0.05319432 
31901.65414832  -0.04449732 
31902.65436132  -0.00298532 
31903.65457532  -0.02214832 
31904.65283532  -0.01230832 
31905.65304832  0.08859932 
31906.65326232  -0.02064632 
31907.65347532  0.00172932 
31908.65368932  -0.03835832 
31909.65390232  0.00716132 
31910.65411632  -0.04485632 
31911.65432932  -0.02321132 
31912.65454332  0.10540532 
31913.65475632  0.20396132 
31914.65497032  0.13357432 
31915.65518432  0.02947732 
31916.65539732  0.06320332 
31917.65561132  0.07626932 
31918.65582432  0.05368132 
31919.65408432  0.04172932 
31920.65429832  0.03974232 
31921.65451132  -0.05468932 
31922.65472532  -0.05692832 
31923.65493832  -0.06239632 
31924.65515232  0.02809032 
31925.65536532  0.02202232 
31926.65557932  0.06811932 
31927.65579232  0.04331132 
31928.65600632  -0.09418832 
31929.65621932  -0.01003732 
31930.65643332  0.04175132 
31931.65664632  0.01973332 
31932.65686032  0.04256432 
31933.65707332  -0.07671832 
31934.65533332  -0.05150832 
31935.65554732  0.12784932 
31936.65576032  0.04542332 
31937.65597432  0.04022232 
31938.65618832  0.00324932 
31939.65640132  -0.11586332 
31940.65661532  0.02821632 
31941.65682832  -0.02338532 
31942.65704232  0.01341932 
31943.65725532  0.01560132 
31944.65746932  -0.05076432 
31945.65768232  -0.04444132 
31946.65789632  -0.07003632 
31947.65810932  -0.01174832 
31948.65832332  0.03454232 
31949.65658332  -0.30354832 
31950.65679632  -0.14334332 
31951.65701032  -0.74668532 
31952.65722332  -0.25817832 
31953.65743732  -0.08301132 
31954.65765032  -0.11970832 
31955.65786432  -0.03599232 
31956.65807732  0.00246532 
31957.65829132  -0.07436432 
31958.65850532  0.01342932 
31959.65871832  0.03461332 
31960.65893232  -0.05833632 
31961.65914532  0.02281332 
31962.65935932  -0.03084832 
31963.65957232  -0.07428232 
31964.65783232  -0.04889632 
31965.65804632  -0.11446532 
31966.65825932  0.03957432 
31967.65847332  -0.01040732 
31968.65868632  -0.00393432 
31969.65890032  0.02700432 
31970.65911332  -0.04590332 
31971.65932732  0.01518332 
31972.65954032  0.06671332 
31973.65975432  -0.05527532 
31974.65996732  -0.09033132 
31975.66018132  0.12816932 
31976.66039432  1.50637732 
31977.66060832  0.79726032 
31978.66082232  0.11144332 
31979.65908232  -0.07020632 
31980.65929532  -0.11278932 
31981.65950932  -0.01760232 
31982.65972232  0.07378632 
31983.65993632  0.03130232 
31984.66014932  -0.03713532 
31985.66036332  -0.09391032 
31986.66057632  0.10395132 
31987.66079032  -0.03933432 
31988.66100332  -0.04240132 
31989.66121732  0.19234032 
31990.66143032  -0.03241632 
31991.66164432  -0.02165532 
31992.66185732  -0.02456432 
31993.66207132  0.02014332 
31994.66033132  0.05807932 
31995.66054432  0.05091532 
31996.66075832  0.07028832 
31997.66097132  0.02662732 
31998.66118532  0.09990132 
31999.66139932  0.16761332 
32000.66161232  0.02231332 
32001.66182632  0.11283832 
32002.66203932  0.17960532 
32003.66225332  0.30660632 
32004.66246632  0.19837432 
32005.66268032  0.00199732 
32006.66289332  -0.07477932 
32007.66310732  -0.07767832 
32008.66332032  0.01967832 
32009.66158032  0.03230932 
32010.66179432  0.00817732 
32011.66200732  0.00814232 
32012.66222132  0.00766832 
32013.66243432  0.01121532 
32014.66264832  0.01434132 
32015.66286132  -0.03265732 
32016.66307532  0.06316432 
32017.66328832  0.04381532 
32018.66350232  -0.03391732 
32019.66371532  0.04591132 
32020.66392932  0.05060632 
32021.66414332  -0.00165132 
32022.66435632  0.01416732 
32023.66457032  -0.00372032 
32024.66283032  -0.07805632 
32025.66304332  -0.14929632 
32026.66325732  0.01017632 
32027.66347032  -0.00265232 
32028.66368432  0.01641632 
32029.66389732  -0.02993232 
32030.66411132  0.02701432 
32031.66432432  -0.04293232 
32032.66453832  -0.02603532 
32033.66475132  -0.00909132 
32034.66496532  -0.06672632 
32035.66517832  0.03961532 
32036.66539232  0.09383532 
32037.66560532  0.10418632 
32038.66581932  0.00000232 
32039.66407932  -0.02574832 
32040.66429232  -0.06891132 
32041.66450632  -0.00840732 
32042.66472032  -0.08703032 
32043.66493332  0.01888432 
32044.66514732  -0.07016232 
32045.66536032  -0.03063232 
32046.66557432  0.01525732 
32047.66578732  0.03497432 
32048.66600132  -0.06239732 
32049.66621432  0.10829832 
32050.66642832  -0.10156732 
32051.66664132  0.01678932 
32052.66685532  0.00580432 
32053.66706832  -0.06562232 
32054.66532832  -0.06460232 
32055.66554232  -0.06919632 
32056.66575532  0.00885232 
32057.66596932  0.00879632 
32058.66618232  0.06584032 
32059.66639632  0.02247832 
32060.66660932  0.02421832 
32061.66682332  0.05039132 
32062.66703732  -0.02022032 
32063.66725032  -0.03078432 
32064.66746432  0.02722132 
32065.66767732  0.00247132 
32066.66789132  0.09321832 
32067.66810432  0.07849132 
32068.66831832  -0.09211932 
32069.66657832  0.10449032 
32070.66679132  0.01674432 
32071.66700532  -0.04487432 
32072.66721832  0.07456532 
32073.66743232  -0.03141632 
32074.66764532  0.00196832 
32075.66785932  -0.01724832 
32076.66807232  -0.00359432 
32077.66828632  -0.06451532 
32078.66849932  0.02109232 
32079.66871332  -0.03282932 
32080.66892632  0.00927532 
32081.66914032  0.03661132 
32082.66935432  0.05776432 
32083.66956732  -0.03852232 
32084.66782732  0.04426532 
32085.66804132  0.06352632 
32086.66825432  0.07176932 
32087.66846832  -0.00507832 
32088.66868132  -0.08415132 
32089.66889532  -0.05450732 
32090.66910832  -0.06554732 
32091.66932232  -0.07658832 
32092.66953532  0.03526832 
32093.66974932  0.00109832 
32094.66996232  -0.04469432 
32095.67017632  -0.03065832 
32096.67038932  -0.07483832 
32097.67060332  -0.06410832 
32098.67081632  0.03453832 
32099.66907632  0.03579232 
32100.66929032  0.04277932 
32101.66950332  0.00642132 
32102.66971732  -0.09307832 
32103.66993032  0.02429832 
32104.67014432  -0.03533432 
32105.67035832  -0.09784632 
32106.67057132  -0.11121032 
32107.67078532  0.02187132 
32108.67099832  0.06052932 
32109.67121232  0.10149632 
32110.67142532  0.10332532 
32111.67163932  0.07386832 
32112.67185232  -0.00260032 
32113.67206632  0.07400232 
32114.67032632  -0.02591232 
32115.67053932  0.08285832 
32116.67075332  0.01747532 
32117.67096632  0.03614732 
32118.67118032  0.04061832 
32119.67139332  0.01669532 
32120.67160732  0.04633232 
32121.67182032  -0.05472032 
32122.67203432  0.09629032 
32123.67224732  0.00693032 
32124.67246132  -0.08011732 
32125.67267532  0.01284332 
32126.67288832  -0.15610132 
32127.67310232  -0.06980632 
32128.67331532  -0.04679432 
32129.67157532  -0.03615732 
32130.67178932  -0.07614732 
32131.67200232  0.04961532 
32132.67221632  0.10821432 
32133.67242932  -0.03541932 
32134.67264332  -0.04395032 
32135.67285632  0.03289632 
32136.67307032  0.02894732 
32137.67328332  -0.05109032 
32138.67349732  0.04855732 
32139.67371032  0.02049332 
32140.67392432  -0.06113732 
32141.67413732  -0.06616332 
32142.67435132  0.02667732 
32143.67456432  0.00717232 
32144.67282432  -0.00988032 
32145.67303832  -0.05914232 
32146.67325232  0.01727732 
32147.67346532  0.00291132 
32148.67367932  0.04544532 
32149.67389232  0.01021832 
32150.67410632  -0.00084932 
32151.67431932  -0.06713432 
32152.67453332  0.13209332 
32153.67474632  -0.01105932 
32154.67496032  -0.00317632 
32155.67517332  -0.02297232 
32156.67538732  0.03887732 
32157.67560032  -0.01685132 
32158.67581432  -0.05048032 
32159.67407432  -0.04590532 
32160.67428732  -0.02073632 
32161.67450132  0.02418832 
32162.67471432  -0.09481132 
32163.67492832  -0.06614032 
32164.67514132  0.01935132 
32165.67535532  -0.03275032 
32166.67556832  -0.02053832 
32167.67578232  0.06105632 
32168.67599632  0.02814832 
32169.67620932  -0.10338232 
32170.67642332  -0.00426032 
32171.67663632  0.08789732 
32172.67685032  0.06842932 
32173.67706332  0.04633732 
32174.67532332  0.02902532 
32175.67553732  -0.06227332 
32176.67575032  0.05257132 
32177.67596432  -0.15215332 
32178.67617732  0.03915232 
32179.67639132  0.01854432 
32180.67660432  -0.01046432 
32181.67681832  -0.11611632 
32182.67703132  -0.03335432 
32183.67724532  0.04061932 
32184.67745832  0.09146532 
32185.67767232  0.01943732 
32186.67788532  0.08396232 
32187.67809932  -0.02315932 
32188.67831332  0.06629332 
32189.67657332  0.04890932 
32190.67678632  0.05462632 
32191.67700032  0.04654232 
32192.67721332  -0.01489032 
32193.67742732  -0.09121532 
32194.67764032  -0.16361732 
32195.67785432  -0.00100132 
32196.67806732  0.04998032 
32197.67828132  -0.00667332 
32198.67849432  0.05553832 
32199.67870832  -0.01775032 
32200.67892132  -0.11353832 
32201.67913532  0.07422932 
32202.67934832  0.01294032 
32203.67956232  -0.00686532 
32204.67782232  0.01655732 
32205.67803532  0.10737732 
32206.67824932  -0.07746432 
32207.67846232  -0.05693832 
32208.67867632  -0.04803832 
32209.67889032  0.05642532 
32210.67910332  -0.04977332 
32211.67931732  -0.01198332 
32212.67953032  -0.02759632 
32213.67974432  0.11976332 
32214.67995732  -0.02671332 
32215.68017132  -0.00035732 
32216.68038432  -0.10445532 
32217.68059832  -0.02752232 
32218.68081132  0.08373032 
32219.67907132  0.19498232 
32220.67928532  0.13999232 
32221.67949832  -0.01261632 
32222.67971232  0.05824632 
32223.67992532  -0.04003132 
32224.68013932  0.01799432 
32225.68035232  -0.04889532 
32226.68056632  0.00584932 
32227.68077932  -0.00312932 
32228.68099332  0.06157932 
32229.68120632  -0.08034732 
32230.68142032  -0.10667732 
32231.68163432  -0.06122032 
32232.68184732  0.06899932 
32233.68206132  -0.09486632 
32234.68032132  -0.07563432 
32235.68053432  -0.04469932 
32236.68074832  0.04410632 
32237.68096132  -0.08313732 
32238.68117532  -0.00109432 
32239.68138832  -0.03544132 
32240.68160232  0.03804532 
32241.68181532  0.09739332 
32242.68202932  0.08527032 
32243.68224232  -0.00846532 
32244.68245632  -0.10614632 
32245.68266932  -0.02817832 
32246.68288332  -0.02683632 
32247.68309632  -0.00533432 
32248.68331032  -0.00841732 
32249.68157032  -0.05767532 
32250.68178332  -0.01737432 
32251.68199732  0.02767632 
32252.68221132  -0.11669032 
32253.68242432  -0.00772532 
32254.68263832  0.01000232 
32255.68285132  0.02949732 
32256.68306532  0.00437532 
32257.68327832  0.04805832 
32258.68349232  0.15928932 
32259.68370532  0.10065232 
32260.68391932  -0.04393932 
32261.68413232  -0.00995732 
32262.68434632  0.00472632 
32263.68455932  0.07149232 
32264.68281932  0.08954932 
32265.68303332  0.02273832 
32266.68324632  -0.03593132 
32267.68346032  0.01051632 
32268.68367332  -0.07933132 
32269.68388732  -0.00335732 
32270.68410032  -0.00002032 
32271.68431432  0.06999332 
32272.68452832  0.05251232 
32273.68474132  -0.02874532 
32274.68495532  0.00788732 
32275.68516832  -0.03522432 
32276.68538232  -0.07469732 
32277.68559532  -0.06334132 
32278.68580932  0.13497232 
32279.68406932  -0.01357032 
32280.68428232  -0.06097632 
32281.68449632  0.19545432 
32282.68470932  -0.05586832 
32283.68492332  0.00122932 
32284.68513632  0.01016532 
32285.68535032  -0.01300332 
32286.68556332  0.14929832 
32287.68577732  0.03147932 
32288.68599032  -0.06829632 
32289.68620432  0.08320332 
32290.68641732  -0.03995532 
32291.68663132  0.03732632 
32292.68684532  0.02661332 
32293.68705832  -0.01719232 
32294.68531832  0.19498032 
32295.68553232  -0.06092932 
32296.68574532  0.46751132 
32297.68595932  0.00714432 
32298.68617232  0.06082532 
32299.68638632  -0.06659232 
32300.68659932  0.01427532 
32301.68681332  0.03980932 
32302.68702632  -0.00298932 
32303.68724032  -0.01723232 
32304.68745332  -0.06212632 
32305.68766732  -0.01182932 
32306.68788032  -0.09257032 
32307.68809432  0.08350532 
32308.68830732  0.07634432 
32309.68656732  -0.04345932 
32310.68678132  -0.03616732 
32311.68699432  -0.10458032 
32312.68720832  -0.10043432 
32313.68742132  -0.04463832 
32314.68763532  0.06175032 
32315.68784932  0.02377232 
32316.68806232  -0.03527332 
32317.68827632  -0.02417932 
32318.68848932  0.00345532 
32319.68870332  0.06516132 
32320.68891632  -0.02490732 
32321.68913032  0.03925432 
32322.68934332  -0.13916132 
32323.68955732  0.04648732 
32324.68781732  0.06500232 
32325.68803032  0.04240532 
32326.68824432  -0.05749632 
32327.68845732  -0.03815032 
32328.68867132  -0.05443832 
32329.68888432  0.01934532 
32330.68909832  0.00577132 
32331.68931132  0.10465232 
32332.68952532  -0.01683632 
32333.68973832  -0.02334832 
32334.68995232  -0.00037132 
32335.69016632  0.06530232 
32336.69037932  0.04076232 
32337.69059332  0.00399032 
32338.69080632  -0.03118332 
32339.68906632  -0.10168132 
32340.68928032  -0.05873332 
32341.68949332  -0.03288132 
32342.68970732  0.02949332 
32343.68992032  0.03211532 
32344.69013432  0.02883632 
32345.69034732  0.07274232 
32346.69056132  0.03059932 
32347.69077432  -0.01154632 
32348.69098832  -0.01125932 
32349.69120132  -0.04112632 
32350.69141532  -0.09713132 
32351.69162832  0.13121332 
32352.69184232  0.03585732 
32353.69205532  -0.01853132 
32354.69031532  -0.07170132 
32355.69052932  0.02525132 
32356.69074232  0.02225632 
32357.69095632  0.02329832 
32358.69117032  0.01477032 
32359.69138332  -0.08305432 
32360.69159732  0.03479632 
32361.69181032  0.05317832 
32362.69202432  -0.03649732 
32363.69223732  0.03904332 
32364.69245132  -0.04691632 
32365.69266432  -0.01665132 
32366.69287832  -0.01912432 
32367.69309132  -0.10923732 
32368.69330532  0.10460832 
32369.69156532  -0.04299232 
32370.69177832  -0.01376832 
32371.69199232  -0.01526332 
32372.69220532  -0.08356332 
32373.69241932  -0.10056232 
32374.69263232  -0.14538532 
32375.69284632  -0.01880332 
32376.69305932  0.01726832 
32377.69327332  0.07642132 
32378.69348732  0.28520532 
32379.69370032  0.11874332 
32380.69391432  -0.00240332 
32381.69412732  -0.07236332 
32382.69434132  0.00562432 
32383.69455432  0.09964332 
32384.69281432  0.05759732 
32385.69302832  0.07543532 
32386.69324132  -0.01215532 
32387.69345532  -0.02679132 
32388.69366832  0.01051232 
32389.69388232  -0.00958332 
32390.69409532  0.02978432 
32391.69430932  0.11018632 
32392.69452232  0.00009832 
32393.69473632  0.03727532 
32394.69494932  -0.04134932 
32395.69516332  0.10109032 
32396.69537632  0.47677432 
32397.69559032  1.76266132 
32398.69580432  0.94069332 
32399.69406432  0.18268432 
32400.69427732  0.01298432 
32401.69449132  -0.06033932 
32402.69470432  -0.05610632 
32403.69491832  0.02301232 
32404.69513132  0.01052132 
32405.69534532  0.06431432 
32406.69555832  0.08490532 
32407.69577232  0.02393832 
32408.69598532  0.00406232 
32409.69619932  -0.03020632 
32410.69641232  -0.03275332 
32411.69662632  0.01804832 
32412.69683932  0.00363132 
32413.69705332  0.02084332 
32414.69531332  0.01193332 
32415.69552632  0.04551932 
32416.69574032  -0.02175932 
32417.69595332  -0.06934432 
32418.69616732  0.00762732 
32419.69638132  0.07885932 
32420.69659432  0.01840032 
32421.69680832  -0.00153332 
32422.69702132  -0.02175332 
32423.69723532  -0.06657932 
32424.69744832  -0.12035632 
32425.69766232  -0.06706532 
32426.69787532  -0.00925232 
32427.69808932  -0.00394732 
32428.69830232  0.00936732 
32429.69656232  -0.02314232 
32430.69677632  0.18129432 
32431.69698932  0.22340832 
32432.69720332  0.24998032 
32433.69741632  0.13560232 
32434.69763032  -0.02633232 
32435.69784332  -0.09532232 
32436.69805732  -0.02009932 
32437.69827032  0.03699532 
32438.69848432  0.00184332 
32439.69869732  0.05172332 
32440.69891132  -0.02269632 
32441.69912532  -0.02142232 
32442.69933832  -0.08135832 
32443.69955232  -0.07668832 
32444.69781232  -0.01114432 
32445.69802532  0.04564032 
32446.69823932  0.04698732 
32447.69845232  0.03870532 
32448.69866632  -0.06547232 
32449.69887932  0.03934832 
32450.69909332  -0.00053232 
32451.69930632  -0.04041032 
32452.69952032  -0.01612232 
32453.69973332  -0.01491632 
32454.69994732  -0.02348932 
32455.70016032  -0.00280032 
32456.70037432  0.07522432 
32457.70058732  0.07334832 
32458.70080132  -0.00684832 
32459.69906132  0.01168632 
32460.69927432  0.11546832 
32461.69948832  -0.08075632 
32462.69970232  0.02129932 
32463.69991532  0.06053132 
32464.70012932  0.29659632 
32465.70034232  0.69154832 
32466.70055632  1.41673832 
32467.70076932  1.78779432 
32468.70098332  1.54012932 
32469.70119632  0.61018732 
32470.70141032  0.13865932 
32471.70162332  0.10903932 
32472.70183732  -0.01872032 
32473.70205032  0.06238732 
32474.70031032  -0.00988532 
32475.70052432  -0.08215632 
32476.70073732  -0.07667132 
32477.70095132  -0.00129032 
32478.70116432  -0.00855632 
32479.70137832  0.07700532 
32480.70159132  0.12378532 
32481.70180532  0.06944332 
32482.70201932  0.55627132 
32483.70223232  0.24936832 
32484.70244632  -0.00535132 
32485.70265932  0.13621832 
32486.70287332  0.03704832 
32487.70308632  -0.07579732 
32488.70330032  -0.06134632 
32489.70156032  0.03999832 
32490.70177332  0.04409132 
32491.70198732  0.01164732 
32492.70220032  -0.04757132 
32493.70241432  0.02507932 
32494.70262732  -0.03064832 
32495.70284132  0.11562632 
32496.70305432  0.00875132 
32497.70326832  -0.01225132 
32498.70348132  -0.05330932 
32499.70369532  -0.00483132 
32500.70390832  0.08779732 
32501.70412232  0.11912132 
32502.70433632  0.00459132 
32503.70454932  0.01658832 
32504.70280932  0.04136632 
32505.70302332  -0.03640532 
32506.70323632  0.07658432 
32507.70345032  0.03082032 
32508.70366332  0.07116232 
32509.70387732  0.07556232 
32510.70409032  -0.01402832 
32511.70430432  -0.02085632 
32512.70451732  0.01806532 
32513.70473132  0.00165132 
32514.70494432  0.08677332 
32515.70515832  -0.02523832 
32516.70537132  -0.07426632 
32517.70558532  0.06453332 
32518.70579832  -0.00086032 
32519.70405832  0.05044632 
32520.70427232  -0.09551732 
32521.70448532  -0.00246732 
32522.70469932  -0.09056032 
32523.70491232  0.02173832 
32524.70512632  -0.12118932 
32525.70534032  0.01720232 
32526.70555332  -0.04568732 
32527.70576732  -0.02483232 
32528.70598032  -0.01359132 
32529.70619432  -0.05819032 
32530.70640732  0.05152532 
32531.70662132  -0.05728232 
32532.70683432  -0.03023232 
32533.70704832  -0.03721132 
32534.70530832  -0.01286932 
32535.70552132  0.01619432 
32536.70573532  -0.02995832 
32537.70594832  -0.00240332 
32538.70616232  -0.07482132 
32539.70637532  -0.02841732 
32540.70658932  -0.08687332 
32541.70680232  -0.00961432 
32542.70701632  -0.06234032 
32543.70722932  -0.04554332 
32544.70744332  -0.00816232 
32545.70765732  -0.06964032 
32546.70787032  0.10773932 
32547.70808432  -0.09599432 
32548.70829732  -0.00207132 
32549.70655732  0.07917832 
32550.70677132  0.05435632 
32551.70698432  0.03975832 
32552.70719832  0.02453832 
32553.70741132  -0.00288932 
32554.70762532  0.10669732 
32555.70783832  -0.07009332 
32556.70805232  0.02158632 
32557.70826532  0.02250432 
32558.70847932  0.06056632 
32559.70869232  -0.03686232 
32560.70890632  -0.04755432 
32561.70911932  -0.03484732 
32562.70933332  0.14583032 
32563.70954632  0.10858432 
32564.70780632  0.00610832 
32565.70802032  -0.03174932 
32566.70823432  -0.02029932 
32567.70844732  0.00572332 
32568.70866132  0.02468132 
32569.70887432  0.07607432 
32570.70908832  0.02782032 
32571.70930132  0.04465332 
32572.70951532  0.02975732 
32573.70972832  -0.00616132 
32574.70994232  0.38160332 
32575.71015532  0.17229332 
32576.71036932  -0.01772232 
32577.71058232  -0.11124632 
32578.71079632  -0.01359032 
32579.70905632  -0.10593832 
32580.70926932  -0.09371332 
32581.70948332  0.05167332 
32582.70969632  0.03300432 
32583.70991032  0.03253432 
32584.71012332  -0.01341132 
32585.71033732  0.00175532 
32586.71055032  -0.04876332 
32587.71076432  -0.03541632 
32588.71097832  -0.00824232 
32589.71119132  0.02459132 
32590.71140532  0.04262932 
32591.71161832  0.07470232 
32592.71183232  0.04391632 
32593.71204532  0.00144832 
32594.71030532  -0.00118232 
32595.71051932  -0.00165932 
32596.71073232  0.00697632 
32597.71094632  -0.09050632 
32598.71115932  0.05073332 
32599.71137332  -0.07028432 
32600.71158632  -0.02682032 
32601.71180032  0.07430332 
32602.71201332  0.04988732 
32603.71222732  0.02547132 
32604.71244032  0.03372932 
32605.71265432  -0.09858632 
32606.71286732  0.04422432 
32607.71308132  -0.05576732 
32608.71329532  -0.00478932 
32609.71155532  -0.05124032 
32610.71176832  0.05490732 
32611.71198232  0.02564332 
32612.71219532  -0.00025432 
32613.71240932  -0.10511632 
32614.71262232  -0.03914232 
32615.71283632  -0.00352832 
32616.71304932  -0.10272632 
32617.71326332  -0.07418232 
32618.71347632  -0.03271332 
32619.71369032  0.10693132 
32620.71390332  -0.01535732 
32621.71411732  -0.01294532 
32622.71433032  -0.09460632 
32623.71454432  -0.05052332 
32624.71280432  -0.19565532 
32625.71301732  -0.05030532 
32626.71323132  -0.12132532 
32627.71344432  -0.21911732 
32628.71365832  -0.09499432 
32629.71387232  -0.06630132 
32630.71408532  0.00591632 
32631.71429932  -0.00080932 
32632.71451232  0.02544132 
32633.71472632  -0.21564932 
32634.71493932  -0.06569732 
32635.71515332  0.02745032 
32636.71536632  -0.02932232 
32637.71558032  -0.08366632 
32638.71579332  -0.01308932 
32639.71405332  -0.16222232 
32640.71426732  -0.09752232 
32641.71448032  -0.10398932 
32642.71469432  -0.11983632 
32643.71490732  -0.13578532 
32644.71512132  -0.12776632 
32645.71533432  -0.10627032 
32646.71554832  -0.10376532 
32647.71576132  0.06602832 
32648.71597532  0.06145232 
32649.71618832  0.06299032 
32650.71640232  0.00965332 
32651.71661632  0.06653132 
32652.71682932  0.04194532 
32653.71704332  -0.02145832 
32654.71530332  0.04212532 
32655.71551632  -0.07956732 
32656.71573032  -0.03966132 
32657.71594332  0.01152232 
32658.71615732  -0.10638732 
32659.71637032  -0.11453532 
32660.71658432  -0.39961232 
32661.71679732  -0.06706832 
32662.71701132  -0.16462132 
32663.71722432  -0.10927232 
32664.71743832  -0.06393432 
32665.71765132  -0.15577332 
32666.71786532  -0.15781832 
32667.71807832  -0.23721232 
32668.71829232  0.02828732 
32669.71655232  -0.05423032 
32670.71676532  -0.36003332 
32671.71697932  -0.26608532 
32672.71719332  -0.33326232 
32673.71740632  -0.14692532 
32674.71762032  -0.11564032 
32675.71783332  -0.10846232 
32676.71804732  0.00517732 
32677.71826032  -0.09033132 
32678.71847432  -0.03120932 
32679.71868732  -0.19126732 
32680.71890132  -0.15710032 
32681.71911432  -0.13406032 
32682.71932832  0.00636632 
32683.71954132  0.03421232 
32684.71780132  0.00241832 
32685.71801532  0.02611132 
32686.71822832  -0.06712532 
32687.71844232  0.03974232 
32688.71865532  -0.01249632 
32689.71886932  -0.12017532 
32690.71908232  -0.10402132 
32691.71929632  0.00374832 
32692.71951032  0.08674032 
32693.71972332  -0.06137132 
32694.71993732  -0.02695232 
32695.72015032  0.05649032 
32696.72036432  -0.09739132 
32697.72057732  -0.09597832 
32698.72079132  0.05517432 
32699.71905132  -0.01725032 
32700.71926432  -0.03623332 
32701.71947832  -0.00937332 
32702.71969132  0.02041932 
32703.71990532  0.08227932 
32704.72011832  -0.07774032 
32705.72033232  0.07469332 
32706.72054532  0.14305732 
32707.72075932  0.00683232 
32708.72097232  -0.28859032 
32709.72118632  -0.09262632 
32710.72139932  0.00065232 
32711.72161332  0.05996632 
32712.72182732  0.05218932 
32713.72204032  0.04720332 
32714.72030032  0.07624632 
32715.72051432  0.26590332 
32716.72072732  0.57333432 
32717.72094132  0.72157432 
32718.72115432  0.60273532 
32719.72136832  0.33110732 
32720.72158132  0.00417332 
32721.72179532  -0.02050932 
32722.72200832  0.05716232 
32723.72222232  -0.01221032 
32724.72243532  0.07536532 
32725.72264932  0.05873832 
32726.72286232  0.00584132 
32727.72307632  0.00880032 
32728.72328932  -0.11267632 
32729.72154932  0.12432932 
32730.72176332  0.21040032 
32731.72197632  0.24480232 
32732.72219032  0.33643332 
32733.72240332  0.08425832 
32734.72261732  -0.00375732 
32735.72283132  -0.01370432 
32736.72304432  0.05107332 
32737.72325832  0.03260532 
32738.72347132  -0.03228732 
32739.72368532  0.07037532 
32740.72389832  -0.12449232 
32741.72411232  0.34226832 
32742.72432532  0.01670232 
32743.72453932  -0.18926432 
32744.72279932  0.04837932 
32745.72301232  0.10135232 
32746.72322632  0.01943632 
32747.72343932  -0.10420932 
32748.72365332  -0.06793332 
32749.72386632  0.00174832 
32750.72408032  -0.04875032 
32751.72429332  -0.02089632 
32752.72450732  -0.11649832 
32753.72472032  0.08482632 
32754.72493432  0.01541132 
32755.72514832  -0.08151132 
32756.72536132  -0.04556832 
32757.72557532  -0.01754032 
32758.72578832  -0.05516932 
32759.72404832  0.05384032 
32760.72426232  0.07036132 
32761.72447532  0.04167632 
32762.72468932  -0.01337632 
32763.72490232  0.07032032 
32764.72511632  0.02749432 
32765.72532932  -0.09202232 
32766.72554332  -0.00747232 
32767.72575632  0.01376232 
32768.72597032  -0.01627632 
32769.72618332  -0.12197432 
32770.72639732  0.04406432 
32771.72661032  0.01016932 
32772.72682432  -0.09532632 
32773.72703732  -0.01293132 
32774.72529732  -0.05220632 
32775.72746532  0.07185432 
32776.72767832  -0.01678932 
32777.72789232  -0.03584732 
32778.72810532  -0.03123832 
32779.72831932  0.02474232 
32780.72853232  -0.03556532 
32781.72483932  -0.02829732 
32782.72505232  0.02232632 
32783.72526632  0.01211632 
32784.72547932  0.09227132 
32785.72569332  0.08313232 
32786.72590632  0.03780432 
32787.72612032  0.08952232 
32788.72633332  -0.00980032 
32789.72654732  0.00364032 
32790.72676032  -0.01449432 
32791.72697432  -0.02912132 
32792.72718732  0.01033732 
32793.72740132  0.03853032 
32794.72761432  -0.00661632 
32795.72782832  -0.02055032 
32796.72804132  0.15146532 
32797.72825532  0.00665932 
32798.72846932  -0.06055132 
32799.72868232  -0.05772532 
32800.72889632  -0.01409932 
32801.72910932  -0.01377832 
32802.72932332  -0.04159832 
32803.72953632  -0.05509832 
32804.72975032  0.05926132 
32805.72996332  0.05161932 
32806.73017732  0.05445232 
32807.73039032  0.01971732 
32808.73060432  -0.02471532 
32809.73081732  0.00809332 
32810.73103132  0.09528832 
32811.72733732  -0.02443532 
32812.72755132  0.02829232 
32813.72776432  -0.09110332 
32814.72797832  -0.03170732 
32815.72819132  -0.02174632 
32816.72840532  -0.01146032 
32817.72861832  -0.02820032 
32818.72883232  0.05155132 
32819.72904632  -0.03589632 
32820.72925932  -0.09284232 
32821.72947332  -0.08316832 
32822.72968632  0.02314432 
32823.72990032  0.01283532 
32824.73011332  0.10087032 
32825.73032732  0.00626132 
32826.73054032  -0.02796532 
32827.73075432  -0.04679932 
32828.73096732  0.09620032 
32829.73118132  -0.10457432 
